Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall	Red F2R1P
0.12	0.194	0.8828	0.5896	0.5388	0.6509999999999999	0.9317	0.9465	0.9172	0.6249711353431686
0.12	0.196	0.8828	0.5896	0.5388	0.6509999999999999	0.9317	0.9465	0.9172	0.6249711353431686
0.12	0.198	0.8822	0.5863	0.5368	0.6458	0.9313	0.9458	0.9172	0.6205969208736126
0.12	0.2	0.8822	0.5863	0.5368	0.6458	0.9313	0.9458	0.9172	0.6205969208736126
0.122	0.02	0.2808	0.2634	0.1518	0.9948	0.2974	0.9956	0.1748	0.4713191011235955
0.122	0.022	0.2997	0.2686	0.1553	0.9948	0.3282	0.9961	0.1964	0.4780087871287128
0.122	0.024	0.3232	0.2754	0.1598	0.9948	0.3651	0.9966	0.2235	0.486441370869033
0.122	0.026	0.3414	0.2809	0.1635	0.9948	0.3925	0.9968	0.2444	0.4932368995633188
0.122	0.028	0.3751	0.2905	0.1703	0.9896	0.4416	0.9946	0.2838	0.5043358870002395
0.122	0.03	0.4047	0.3006	0.1772	0.9896	0.4818	0.9952	0.3179	0.5162421102213849
0.122	0.032	0.4296	0.3086	0.183	0.9844	0.5146	0.9934	0.3473	0.5247762759263576
0.122	0.034	0.4539	0.3156	0.1883	0.974	0.5457	0.9898	0.3766	0.530929249652617
0.122	0.036000000000000004	0.4747	0.3229	0.1938	0.9688	0.5710000000000001	0.9886	0.4014	0.5382839449541283
0.122	0.038	0.4997	0.3324	0.2009	0.9635	0.5999	0.9876	0.4308	0.5476972157772622
0.122	0.04	0.5253	0.343	0.2089	0.9583	0.6284	0.9868	0.4609	0.5579710964936729
0.122	0.042	0.5468	0.3535	0.2167	0.9583	0.6511	0.9874	0.4857	0.5689102240973097
0.122	0.044	0.5717	0.3653	0.2259	0.9531	0.6768	0.9867	0.5151	0.5798063499757633
0.122	0.046	0.5886	0.3720000000000001	0.2318	0.9427	0.6940000000000001	0.9844	0.536	0.5843035991229478
0.122	0.048	0.6061	0.381	0.239	0.9375	0.7111	0.9836	0.5568	0.5916622656456297
0.122	0.05	0.6222	0.3869	0.2448	0.9219	0.727	0.9803	0.5777	0.5935540476566199
0.122	0.052000000000000005	0.6418	0.3968	0.2536	0.9115	0.7452	0.9786	0.6017	0.6001256555376707
0.122	0.054000000000000006	0.6566	0.407	0.262	0.9115	0.7583	0.9792	0.6187	0.6093722888491961
0.122	0.056	0.6761	0.4212	0.2739	0.9115	0.7751	0.9799	0.6411	0.6219417318519256
0.122	0.058	0.6949	0.4302	0.2836	0.8906	0.7917	0.9762	0.6659	0.6236399012345679
0.122	0.06	0.7158	0.4462	0.2982	0.8854	0.8089	0.976	0.6906	0.6352282744682899
0.122	0.062	0.7306	0.458	0.3095	0.8802	0.8208	0.9755	0.7084	0.6430504673779623
0.122	0.064	0.7441	0.4678	0.3199	0.8698	0.8316	0.974	0.7254	0.6472713780589933
0.122	0.066	0.7549	0.4785	0.33	0.8698	0.8398	0.9745	0.7378	0.6553886199652936
0.122	0.068	0.7643	0.4868	0.3388	0.8646	0.847	0.9739	0.7494	0.6598037661050544
0.122	0.07	0.7704	0.4903	0.3438	0.8542	0.8518	0.9722	0.7579	0.6586390060105857
0.122	0.07200000000000001	0.7798	0.4977	0.3529	0.8438	0.8590000000000001	0.9708	0.7703	0.6601423694244923
0.122	0.07400000000000001	0.7845	0.5	0.3571	0.8333	0.8627	0.9691	0.7773	0.6578490294910908
0.122	0.076	0.7912	0.5064	0.3647	0.8281	0.8676	0.9685	0.7858	0.660300122436486
0.122	0.078	0.7939	0.5065	0.3668	0.8177	0.8698	0.9669	0.7904	0.6563358571491094
0.122	0.08	0.8007	0.5116	0.3744	0.8073	0.8748	0.9655	0.7997	0.6556751269035535
0.122	0.08199999999999999	0.8047	0.5134	0.3787	0.7969	0.8778	0.9639	0.8059	0.6527361465588095
0.122	0.084	0.8088	0.5186	0.3844	0.7969	0.8807	0.9641	0.8105	0.6560898693510389
0.122	0.086	0.8141	0.5241	0.3918	0.7917	0.8845	0.9635	0.8175	0.6574845478824876
0.122	0.08800000000000001	0.8202	0.5308	0.4005	0.7865	0.8888	0.963	0.8252	0.6593955411346033
0.122	0.09	0.8236	0.5338	0.4054	0.7812	0.8912	0.9623	0.8299	0.6590196437489596
0.122	0.092	0.8316	0.5421	0.4181	0.7708	0.8969	0.9611	0.8407	0.6595274230517355
0.122	0.094	0.8370000000000001	0.5468	0.4269	0.7604	0.9007	0.9598	0.8484	0.6576474068071313
0.122	0.096	0.8458	0.5588	0.4434	0.7552	0.9066	0.9594	0.8592	0.6620841505852578
0.122	0.098	0.8505	0.5664	0.4531	0.7552	0.9097	0.9597	0.8647	0.6663442903879108
0.122	0.1	0.8559	0.5754	0.4647	0.7552	0.9132	0.9599	0.8708	0.6712728385615915
0.122	0.102	0.8599	0.5823	0.4739	0.7552	0.9159	0.9601	0.8755	0.6750590010562849
0.122	0.104	0.8640000000000001	0.5894	0.4833	0.7552	0.9185	0.9603	0.8801	0.6788204136289242
0.122	0.106	0.8667	0.5909	0.4897	0.7448	0.9204	0.9589	0.8848	0.6745238940671697
0.122	0.108	0.8707	0.5966	0.5	0.7396	0.923	0.9584	0.8902	0.6749160461381224
0.122	0.11	0.8734	0.6	0.5072	0.7344	0.9248	0.9577	0.894	0.6740150550086856
0.122	0.112	0.8768	0.6048	0.5166	0.7292	0.927	0.9572	0.8987	0.6737457433109171
0.122	0.114	0.8801	0.6079	0.5267	0.7188	0.9293	0.9558	0.9041	0.6699319790486976
0.122	0.116	0.8815	0.6106	0.5308	0.7188	0.9301	0.9559	0.9056	0.6712509500351865
0.122	0.118	0.8828	0.6133	0.5349	0.7188	0.931	0.956	0.9072	0.6725547858942066
0.122	0.12	0.8828	0.6116	0.5352	0.7135	0.931	0.9552	0.908	0.6689296850366114
0.122	0.122	0.8848	0.6157	0.5415	0.7135	0.9323	0.9554	0.9103	0.6708807952769578
0.122	0.124	0.8862	0.6185	0.5458	0.7135	0.9331	0.9554	0.9118	0.6721930127386335
0.122	0.126	0.8862	0.6133	0.5469	0.6979	0.9333	0.9532	0.9142	0.6613784612718765
0.122	0.128	0.8855	0.6101	0.5451	0.6927	0.9329	0.9525	0.9142	0.6571138665552888
0.122	0.13	0.8862	0.6115	0.5473	0.6927	0.9333	0.9525	0.9149	0.6577513272493841
0.122	0.132	0.8869	0.6111	0.55	0.6875	0.9338	0.9518	0.9165	0.6547619047619048
0.122	0.134	0.8875	0.6107	0.5527	0.6823	0.9343	0.9511	0.918	0.6517355259064671
0.122	0.136	0.8862	0.6042	0.5489	0.6719	0.9335	0.9496	0.918	0.6430791804707935
0.122	0.138	0.8875	0.6071	0.5536	0.6719	0.9344	0.9497	0.9196	0.64436101583342
0.122	0.14	0.8875	0.6071	0.5536	0.6719	0.9344	0.9497	0.9196	0.64436101583342
0.122	0.142	0.8882	0.6085	0.556	0.6719	0.9348	0.9497	0.9203	0.6450091508684693
0.122	0.14400000000000002	0.8889	0.6099	0.5584	0.6719	0.9352	0.9498	0.9211	0.6456530029254862
0.122	0.146	0.8889	0.6099	0.5584	0.6719	0.9352	0.9498	0.9211	0.6456530029254862
0.122	0.14800000000000002	0.8896	0.6114	0.5609	0.6719	0.9356	0.9498	0.9219	0.6463191733836392
0.122	0.15	0.8896	0.6114	0.5609	0.6719	0.9356	0.9498	0.9219	0.6463191733836392
0.122	0.152	0.8896	0.6114	0.5609	0.6719	0.9356	0.9498	0.9219	0.6463191733836392
0.122	0.154	0.8896	0.6114	0.5609	0.6719	0.9356	0.9498	0.9219	0.6463191733836392
0.122	0.156	0.8896	0.6114	0.5609	0.6719	0.9356	0.9498	0.9219	0.6463191733836392
0.122	0.158	0.8889	0.6081	0.5589999999999999	0.6667	0.9353	0.949	0.9219	0.6419631722189686
0.122	0.16	0.8882	0.6048	0.557	0.6615	0.9349	0.9483	0.9219	0.6375765703408894
0.122	0.162	0.8882	0.6048	0.557	0.6615	0.9349	0.9483	0.9219	0.6375765703408894
0.122	0.16399999999999998	0.8882	0.6048	0.557	0.6615	0.9349	0.9483	0.9219	0.6375765703408894
0.122	0.166	0.8882	0.6048	0.557	0.6615	0.9349	0.9483	0.9219	0.6375765703408894
0.122	0.168	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.17	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.172	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.174	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.17600000000000002	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.17800000000000002	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.18	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.122	0.182	0.8882	0.6029	0.5575	0.6562	0.935	0.9476	0.9227	0.6337597879564826
0.122	0.184	0.8882	0.6029	0.5575	0.6562	0.935	0.9476	0.9227	0.6337597879564826
0.122	0.18600000000000005	0.8875	0.5995	0.5556	0.6509999999999999	0.9346	0.9468	0.9227	0.6293860931300898
0.122	0.188	0.8875	0.5995	0.5556	0.6509999999999999	0.9346	0.9468	0.9227	0.6293860931300898
0.122	0.19	0.8875	0.5995	0.5556	0.6509999999999999	0.9346	0.9468	0.9227	0.6293860931300898
0.122	0.192	0.8875	0.5995	0.5556	0.6509999999999999	0.9346	0.9468	0.9227	0.6293860931300898
0.122	0.194	0.8875	0.5995	0.5556	0.6509999999999999	0.9346	0.9468	0.9227	0.6293860931300898
0.122	0.196	0.8875	0.5995	0.5556	0.6509999999999999	0.9346	0.9468	0.9227	0.6293860931300898
0.122	0.198	0.8869	0.5962	0.5536	0.6458	0.9342	0.9461	0.9227	0.6249823089294455
0.122	0.2	0.8869	0.5962	0.5536	0.6458	0.9342	0.9461	0.9227	0.6249823089294455
0.124	0.02	0.2808	0.2634	0.1518	0.9948	0.2974	0.9956	0.1748	0.4713191011235955
0.124	0.022	0.2997	0.2686	0.1553	0.9948	0.3282	0.9961	0.1964	0.4780087871287128
0.124	0.024	0.3232	0.2754	0.1598	0.9948	0.3651	0.9966	0.2235	0.486441370869033
0.124	0.026	0.3414	0.2809	0.1635	0.9948	0.3925	0.9968	0.2444	0.4932368995633188
0.124	0.028	0.3751	0.2905	0.1703	0.9896	0.4416	0.9946	0.2838	0.5043358870002395
0.124	0.03	0.4047	0.3006	0.1772	0.9896	0.4818	0.9952	0.3179	0.5162421102213849
0.124	0.032	0.4296	0.3086	0.183	0.9844	0.5146	0.9934	0.3473	0.5247762759263576
0.124	0.034	0.4539	0.3156	0.1883	0.974	0.5457	0.9898	0.3766	0.530929249652617
0.124	0.036000000000000004	0.4747	0.3229	0.1938	0.9688	0.5710000000000001	0.9886	0.4014	0.5382839449541283
0.124	0.038	0.4997	0.3324	0.2009	0.9635	0.5999	0.9876	0.4308	0.5476972157772622
0.124	0.04	0.5253	0.343	0.2089	0.9583	0.6284	0.9868	0.4609	0.5579710964936729
0.124	0.042	0.5468	0.3535	0.2167	0.9583	0.6511	0.9874	0.4857	0.5689102240973097
0.124	0.044	0.5717	0.3653	0.2259	0.9531	0.6768	0.9867	0.5151	0.5798063499757633
0.124	0.046	0.5886	0.3720000000000001	0.2318	0.9427	0.6940000000000001	0.9844	0.536	0.5843035991229478
0.124	0.048	0.6061	0.381	0.239	0.9375	0.7111	0.9836	0.5568	0.5916622656456297
0.124	0.05	0.6222	0.3869	0.2448	0.9219	0.727	0.9803	0.5777	0.5935540476566199
0.124	0.052000000000000005	0.6418	0.3968	0.2536	0.9115	0.7452	0.9786	0.6017	0.6001256555376707
0.124	0.054000000000000006	0.6566	0.407	0.262	0.9115	0.7583	0.9792	0.6187	0.6093722888491961
0.124	0.056	0.6761	0.4212	0.2739	0.9115	0.7751	0.9799	0.6411	0.6219417318519256
0.124	0.058	0.6949	0.4302	0.2836	0.8906	0.7917	0.9762	0.6659	0.6236399012345679
0.124	0.06	0.7158	0.4462	0.2982	0.8854	0.8089	0.976	0.6906	0.6352282744682899
0.124	0.062	0.7306	0.458	0.3095	0.8802	0.8208	0.9755	0.7084	0.6430504673779623
0.124	0.064	0.7441	0.4678	0.3199	0.8698	0.8316	0.974	0.7254	0.6472713780589933
0.124	0.066	0.7549	0.4785	0.33	0.8698	0.8398	0.9745	0.7378	0.6553886199652936
0.124	0.068	0.7643	0.4868	0.3388	0.8646	0.847	0.9739	0.7494	0.6598037661050544
0.124	0.07	0.7704	0.4903	0.3438	0.8542	0.8518	0.9722	0.7579	0.6586390060105857
0.124	0.07200000000000001	0.7798	0.4977	0.3529	0.8438	0.8590000000000001	0.9708	0.7703	0.6601423694244923
0.124	0.07400000000000001	0.7845	0.5	0.3571	0.8333	0.8627	0.9691	0.7773	0.6578490294910908
0.124	0.076	0.7912	0.5064	0.3647	0.8281	0.8676	0.9685	0.7858	0.660300122436486
0.124	0.078	0.7939	0.5065	0.3668	0.8177	0.8698	0.9669	0.7904	0.6563358571491094
0.124	0.08	0.8007	0.5116	0.3744	0.8073	0.8748	0.9655	0.7997	0.6556751269035535
0.124	0.08199999999999999	0.8047	0.5134	0.3787	0.7969	0.8778	0.9639	0.8059	0.6527361465588095
0.124	0.084	0.8088	0.5186	0.3844	0.7969	0.8807	0.9641	0.8105	0.6560898693510389
0.124	0.086	0.8141	0.5241	0.3918	0.7917	0.8845	0.9635	0.8175	0.6574845478824876
0.124	0.08800000000000001	0.8209	0.5317	0.4016	0.7865	0.8893	0.963	0.826	0.6599908061348154
0.124	0.09	0.8242	0.5348	0.4065	0.7812	0.8917	0.9624	0.8306	0.6595999501495513
0.124	0.092	0.8323	0.5431	0.4193	0.7708	0.8973	0.9611	0.8415	0.6601234477124183
0.124	0.094	0.8377	0.5478	0.4282	0.7604	0.9011	0.9598	0.8492	0.6582631408701276
0.124	0.096	0.8465	0.5598	0.4448	0.7552	0.907	0.9594	0.86	0.6627070707070707
0.124	0.098	0.8512	0.5675	0.4545	0.7552	0.9101	0.9597	0.8654	0.6669485465568165
0.124	0.1	0.8559	0.5737	0.4645	0.75	0.9133	0.9591	0.8716	0.6678968558282209
0.124	0.102	0.8606	0.5818	0.4752	0.75	0.9164	0.9594	0.877	0.6722498868266183
0.124	0.104	0.8646	0.589	0.4848	0.75	0.919	0.9596	0.8817	0.6760374832663989
0.124	0.106	0.8673	0.5904	0.4913	0.7396	0.9209	0.9582	0.8863	0.6717048950014789
0.124	0.108	0.8714	0.5962	0.5018	0.7344	0.9235	0.9576	0.8917	0.6720927925299096
0.124	0.11	0.8741	0.5996	0.5091	0.7292	0.9253	0.957	0.8956	0.6711666907723459
0.124	0.112	0.8768	0.6013	0.5169	0.7188	0.9271	0.9557	0.9002	0.6667164082687339
0.124	0.114	0.8801	0.6044	0.5271	0.7083	0.9294	0.9544	0.9056	0.6627346362764938
0.124	0.116	0.8815	0.6071	0.5312	0.7083	0.9302	0.9544	0.9072	0.6640234372242421
0.124	0.118	0.8828	0.6099	0.5354	0.7083	0.9311	0.9545	0.9087	0.6653282922207797
0.124	0.12	0.8828	0.6081	0.5357	0.7031	0.9311	0.9538	0.9095	0.6617426297480585
0.124	0.122	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	0.6637083812110449
0.124	0.124	0.8862	0.615	0.5466	0.7031	0.9332	0.954	0.9134	0.6650189652188958
0.124	0.126	0.8862	0.6097	0.5477	0.6875	0.9334	0.9518	0.9157	0.654107893548275
0.124	0.128	0.8855	0.6065	0.5458	0.6823	0.933	0.951	0.9157	0.6497981853079741
0.124	0.13	0.8855	0.6047	0.5462	0.6771	0.9331	0.9503	0.9165	0.6461302281700967
0.124	0.132	0.8862	0.6042	0.5489	0.6719	0.9335	0.9496	0.918	0.6430791804707935
0.124	0.134	0.8875	0.6052	0.5541	0.6667	0.9344	0.949	0.9203	0.6406619090562242
0.124	0.136	0.8862	0.5986	0.5502	0.6562	0.9337	0.9475	0.9203	0.6318537626881344
0.124	0.138	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.124	0.14	0.8875	0.6014	0.5551	0.6562	0.9345	0.9475	0.9219	0.6331374191754153
0.124	0.142	0.8882	0.6029	0.5575	0.6562	0.935	0.9476	0.9227	0.6337597879564826
0.124	0.14400000000000002	0.8889	0.6043	0.56	0.6562	0.9354	0.9476	0.9234	0.6344037014018369
0.124	0.146	0.8889	0.6043	0.56	0.6562	0.9354	0.9476	0.9234	0.6344037014018369
0.124	0.14800000000000002	0.8896	0.6058	0.5625	0.6562	0.9358	0.9477	0.9242	0.6350431835386415
0.124	0.15	0.8896	0.6058	0.5625	0.6562	0.9358	0.9477	0.9242	0.6350431835386415
0.124	0.152	0.8902	0.6072	0.565	0.6562	0.9362	0.9477	0.925	0.6356782799533639
0.124	0.154	0.8902	0.6072	0.565	0.6562	0.9362	0.9477	0.925	0.6356782799533639
0.124	0.156	0.8902	0.6072	0.565	0.6562	0.9362	0.9477	0.925	0.6356782799533639
0.124	0.158	0.8896	0.6039	0.5631	0.6509999999999999	0.9358	0.947	0.925	0.6312910725356478
0.124	0.16	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	0.6268742301570827
0.124	0.162	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	0.6268742301570827
0.124	0.16399999999999998	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	0.6268742301570827
0.124	0.166	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	0.6268742301570827
0.124	0.168	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.17	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.172	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.174	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.17600000000000002	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.17800000000000002	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.18	0.8882	0.5971	0.5591	0.6406	0.9351	0.9455	0.925	0.6224530066041014
0.124	0.182	0.8889	0.5985	0.5616	0.6406	0.9355	0.9455	0.9258	0.6230705923103567
0.124	0.184	0.8889	0.5985	0.5616	0.6406	0.9355	0.9455	0.9258	0.6230705923103567
0.124	0.18600000000000005	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	0.6186405456190409
0.124	0.188	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	0.6186405456190409
0.124	0.19	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	0.6186405456190409
0.124	0.192	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	0.6186405456190409
0.124	0.194	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	0.6186405456190409
0.124	0.196	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	0.6186405456190409
0.124	0.198	0.8875	0.5917	0.5576	0.6302	0.9348	0.944	0.9258	0.6142059707753618
0.124	0.2	0.8875	0.5917	0.5576	0.6302	0.9348	0.944	0.9258	0.6142059707753618
0.126	0.02	0.2808	0.2634	0.1518	0.9948	0.2974	0.9956	0.1748	0.4713191011235955
0.126	0.022	0.2997	0.2686	0.1553	0.9948	0.3282	0.9961	0.1964	0.4780087871287128
0.126	0.024	0.3232	0.2754	0.1598	0.9948	0.3651	0.9966	0.2235	0.486441370869033
0.126	0.026	0.3414	0.2809	0.1635	0.9948	0.3925	0.9968	0.2444	0.4932368995633188
0.126	0.028	0.3751	0.2905	0.1703	0.9896	0.4416	0.9946	0.2838	0.5043358870002395
0.126	0.03	0.4047	0.3006	0.1772	0.9896	0.4818	0.9952	0.3179	0.5162421102213849
0.126	0.032	0.4296	0.3086	0.183	0.9844	0.5146	0.9934	0.3473	0.5247762759263576
0.126	0.034	0.4539	0.3156	0.1883	0.974	0.5457	0.9898	0.3766	0.530929249652617
0.126	0.036000000000000004	0.4747	0.3229	0.1938	0.9688	0.5710000000000001	0.9886	0.4014	0.5382839449541283
0.126	0.038	0.4997	0.3324	0.2009	0.9635	0.5999	0.9876	0.4308	0.5476972157772622
0.126	0.04	0.5253	0.343	0.2089	0.9583	0.6284	0.9868	0.4609	0.5579710964936729
0.126	0.042	0.5468	0.3535	0.2167	0.9583	0.6511	0.9874	0.4857	0.5689102240973097
0.126	0.044	0.5717	0.3653	0.2259	0.9531	0.6768	0.9867	0.5151	0.5798063499757633
0.126	0.046	0.5886	0.3720000000000001	0.2318	0.9427	0.6940000000000001	0.9844	0.536	0.5843035991229478
0.126	0.048	0.6061	0.381	0.239	0.9375	0.7111	0.9836	0.5568	0.5916622656456297
0.126	0.05	0.6222	0.3869	0.2448	0.9219	0.727	0.9803	0.5777	0.5935540476566199
0.126	0.052000000000000005	0.6418	0.3968	0.2536	0.9115	0.7452	0.9786	0.6017	0.6001256555376707
0.126	0.054000000000000006	0.6566	0.407	0.262	0.9115	0.7583	0.9792	0.6187	0.6093722888491961
0.126	0.056	0.6761	0.4212	0.2739	0.9115	0.7751	0.9799	0.6411	0.6219417318519256
0.126	0.058	0.6949	0.4302	0.2836	0.8906	0.7917	0.9762	0.6659	0.6236399012345679
0.126	0.06	0.7158	0.4462	0.2982	0.8854	0.8089	0.976	0.6906	0.6352282744682899
0.126	0.062	0.7306	0.458	0.3095	0.8802	0.8208	0.9755	0.7084	0.6430504673779623
0.126	0.064	0.7441	0.4678	0.3199	0.8698	0.8316	0.974	0.7254	0.6472713780589933
0.126	0.066	0.7549	0.4785	0.33	0.8698	0.8398	0.9745	0.7378	0.6553886199652936
0.126	0.068	0.7643	0.4868	0.3388	0.8646	0.847	0.9739	0.7494	0.6598037661050544
0.126	0.07	0.7704	0.4903	0.3438	0.8542	0.8518	0.9722	0.7579	0.6586390060105857
0.126	0.07200000000000001	0.7798	0.4977	0.3529	0.8438	0.8590000000000001	0.9708	0.7703	0.6601423694244923
0.126	0.07400000000000001	0.7845	0.5	0.3571	0.8333	0.8627	0.9691	0.7773	0.6578490294910908
0.126	0.076	0.7912	0.5064	0.3647	0.8281	0.8676	0.9685	0.7858	0.660300122436486
0.126	0.078	0.7939	0.5065	0.3668	0.8177	0.8698	0.9669	0.7904	0.6563358571491094
0.126	0.08	0.8007	0.5116	0.3744	0.8073	0.8748	0.9655	0.7997	0.6556751269035535
0.126	0.08199999999999999	0.8054	0.5143	0.3797	0.7969	0.8783	0.964	0.8067	0.6533292956773329
0.126	0.084	0.8094	0.5195	0.3854	0.7969	0.8811	0.9642	0.8113	0.6566714988240325
0.126	0.086	0.8148	0.525	0.3928	0.7917	0.885	0.9636	0.8183	0.6580468068898387
0.126	0.08800000000000001	0.8215	0.5326	0.4027	0.7865	0.8897	0.9631	0.8268	0.6605838860384599
0.126	0.09	0.8249	0.5357	0.4076	0.7812	0.8921	0.9624	0.8314	0.6601781389948582
0.126	0.092	0.833	0.5441	0.4205	0.7708	0.8978	0.9612	0.8422	0.6607171395955643
0.126	0.094	0.8384	0.5489	0.4294	0.7604	0.9016	0.9598	0.85	0.6588292171105732
0.126	0.096	0.8471	0.5609	0.4462	0.7552	0.9075	0.9595	0.8608	0.6633272440944881
0.126	0.098	0.8512	0.5658	0.4543	0.75	0.9102	0.9589	0.8662	0.6636121065752573
0.126	0.1	0.8566	0.5731	0.4658	0.7448	0.9138	0.9584	0.8732	0.6651223926380367
0.126	0.102	0.8613	0.5813	0.4767	0.7448	0.9169	0.9586	0.8786	0.66949419218585
0.126	0.104	0.8653	0.5885	0.4864	0.7448	0.9195	0.9589	0.8832	0.6732655367231638
0.126	0.106	0.8687	0.5912	0.4947	0.7344	0.9218	0.9575	0.8886	0.6695187969924813
0.126	0.108	0.8727	0.597	0.5054	0.7292	0.9244	0.957	0.894	0.6698736367602152
0.126	0.11	0.8754	0.6004	0.5129	0.7240000000000001	0.9262	0.9563	0.8979	0.6689357256088775
0.126	0.112	0.8774	0.5991	0.5191	0.7083	0.9277	0.9542	0.9026	0.6601761949222538
0.126	0.114	0.8808	0.6022	0.5296	0.6979	0.9299	0.9529	0.908	0.6561940134218655
0.126	0.116	0.8828	0.6063	0.536	0.6979	0.9312	0.953	0.9103	0.6581413842851613
0.126	0.118	0.8842	0.6091	0.5403	0.6979	0.932	0.9531	0.9118	0.6594301878213424
0.126	0.12	0.8842	0.6073	0.5407	0.6927	0.9321	0.9524	0.9126	0.6558271581159167
0.126	0.122	0.8869	0.6129	0.5496	0.6927	0.9338	0.9525	0.9157	0.658413614195289
0.126	0.124	0.8882	0.6157	0.5542	0.6927	0.9346	0.9526	0.9172	0.6597256229592713
0.126	0.126	0.8889	0.6118	0.5579	0.6771	0.9352	0.9505	0.9203	0.6493520988757865
0.126	0.128	0.8882	0.6085	0.556	0.6719	0.9348	0.9497	0.9203	0.6450091508684693
0.126	0.13	0.8882	0.6066	0.5565	0.6667	0.9349	0.949	0.9211	0.6413014657586337
0.126	0.132	0.8889	0.6062	0.5595	0.6615	0.9353	0.9483	0.9227	0.6382294361096741
0.126	0.134	0.8902	0.6072	0.565	0.6562	0.9362	0.9477	0.925	0.6356782799533639
0.126	0.136	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	0.6268742301570827
0.126	0.138	0.8902	0.6034	0.5662	0.6458	0.9363	0.9463	0.9265	0.6281384594241738
0.126	0.14	0.8902	0.6034	0.5662	0.6458	0.9363	0.9463	0.9265	0.6281384594241738
0.126	0.142	0.8909	0.6049	0.5688	0.6458	0.9367	0.9463	0.9273	0.6287761725436495
0.126	0.14400000000000002	0.8916	0.6064	0.5714	0.6458	0.9371	0.9464	0.9281	0.6294093607150167
0.126	0.146	0.8916	0.6064	0.5714	0.6458	0.9371	0.9464	0.9281	0.6294093607150167
0.126	0.14800000000000002	0.8923	0.6078	0.5741	0.6458	0.9375	0.9464	0.9288	0.6300621643668004
0.126	0.15	0.8923	0.6078	0.5741	0.6458	0.9375	0.9464	0.9288	0.6300621643668004
0.126	0.152	0.8929	0.6093	0.5767	0.6458	0.938	0.9465	0.9296	0.630686276502066
0.126	0.154	0.8929	0.6093	0.5767	0.6458	0.938	0.9465	0.9296	0.630686276502066
0.126	0.156	0.8929	0.6093	0.5767	0.6458	0.938	0.9465	0.9296	0.630686276502066
0.126	0.158	0.8923	0.6059	0.5748	0.6406	0.9376	0.9457	0.9296	0.6262617865160894
0.126	0.16	0.8916	0.6025	0.5728	0.6354	0.9372	0.945	0.9296	0.6218087883550879
0.126	0.162	0.8916	0.6025	0.5728	0.6354	0.9372	0.945	0.9296	0.6218087883550879
0.126	0.16399999999999998	0.8909	0.599	0.5708	0.6302	0.9369	0.9442	0.9296	0.6173511361296079
0.126	0.166	0.8909	0.599	0.5708	0.6302	0.9369	0.9442	0.9296	0.6173511361296079
0.126	0.168	0.8902	0.5955	0.5687	0.625	0.9365	0.9435	0.9296	0.6128655424512034
0.126	0.17	0.8902	0.5955	0.5687	0.625	0.9365	0.9435	0.9296	0.6128655424512034
0.126	0.172	0.8902	0.5955	0.5687	0.625	0.9365	0.9435	0.9296	0.6128655424512034
0.126	0.174	0.8902	0.5955	0.5687	0.625	0.9365	0.9435	0.9296	0.6128655424512034
0.126	0.17600000000000002	0.8902	0.5955	0.5687	0.625	0.9365	0.9435	0.9296	0.6128655424512034
