Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.134	0.121	0.8761	0.6102	0.5143	0.75	0.9263	0.9602	0.8948	
0.134	0.122	0.8768	0.6115	0.5161	0.75	0.9268	0.9602	0.8956	
0.134	0.123	0.8781	0.6124	0.52	0.7448	0.9277	0.9595	0.8979	
0.134	0.124	0.8795	0.6151	0.5238	0.7448	0.9285	0.9596	0.8995	
0.134	0.125	0.8795	0.6134	0.524	0.7396	0.9286	0.9588	0.9002	
0.134	0.126	0.8808	0.6144	0.5281	0.7344	0.9295	0.9581	0.9026	
0.134	0.127	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.134	0.128	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.134	0.129	0.8815	0.6123	0.5305	0.724	0.93	0.9567	0.9049	
0.134	0.13	0.8822	0.6137	0.5326	0.724	0.9305	0.9567	0.9056	
0.134	0.131	0.8835	0.6147	0.537	0.7188	0.9314	0.956	0.908	
0.134	0.132	0.8848	0.6157	0.5415	0.7135	0.9323	0.9554	0.9103	
0.134	0.133	0.8842	0.6109	0.54	0.7031	0.932	0.9538	0.9111	
0.134	0.134	0.8842	0.6109	0.54	0.7031	0.932	0.9538	0.9111	
0.134	0.135	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.134	0.136	0.8848	0.6087	0.5429	0.6927	0.9325	0.9524	0.9134	
0.134	0.137	0.8855	0.6101	0.5451	0.6927	0.9329	0.9525	0.9142	
0.134	0.138	0.8862	0.6115	0.5473	0.6927	0.9333	0.9525	0.9149	
0.134	0.139	0.8862	0.6115	0.5473	0.6927	0.9333	0.9525	0.9149	
0.134	0.14	0.8855	0.6083	0.5455	0.6875	0.933	0.9517	0.9149	
0.134	0.141	0.8855	0.6083	0.5455	0.6875	0.933	0.9517	0.9149	
0.134	0.142	0.8862	0.6097	0.5477	0.6875	0.9334	0.9518	0.9157	
0.134	0.143	0.8862	0.6097	0.5477	0.6875	0.9334	0.9518	0.9157	
0.134	0.144	0.8862	0.6097	0.5477	0.6875	0.9334	0.9518	0.9157	
0.134	0.145	0.8855	0.6065	0.5458	0.6823	0.933	0.951	0.9157	
0.134	0.146	0.8862	0.6079	0.5481	0.6823	0.9334	0.951	0.9165	
0.134	0.147	0.8862	0.6079	0.5481	0.6823	0.9334	0.951	0.9165	
0.134	0.148	0.8862	0.6079	0.5481	0.6823	0.9334	0.951	0.9165	
0.134	0.149	0.8869	0.6093	0.5504	0.6823	0.9339	0.9511	0.9172	
0.134	0.15	0.8875	0.6107	0.5527	0.6823	0.9343	0.9511	0.918	
0.135	0.12	0.8747	0.6092	0.5106	0.7552	0.9254	0.9609	0.8925	
0.135	0.121	0.8781	0.6141	0.5199	0.75	0.9276	0.9603	0.8971	
0.135	0.122	0.8788	0.6154	0.5217	0.75	0.9281	0.9603	0.8979	
0.135	0.123	0.8801	0.6164	0.5257	0.7448	0.929	0.9596	0.9002	
0.135	0.124	0.8815	0.619	0.5296	0.7448	0.9298	0.9597	0.9018	
0.135	0.125	0.8815	0.6174	0.5299	0.7396	0.9299	0.9589	0.9026	
0.135	0.126	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.135	0.127	0.8842	0.6211	0.5382	0.7344	0.9316	0.9583	0.9064	
0.135	0.128	0.8848	0.6225	0.5402	0.7344	0.9321	0.9583	0.9072	
0.135	0.129	0.8835	0.6164	0.5367	0.724	0.9313	0.9568	0.9072	
0.135	0.13	0.8842	0.6178	0.5388	0.724	0.9317	0.9568	0.908	
0.135	0.131	0.8855	0.6188	0.5433	0.7188	0.9326	0.9561	0.9103	
0.135	0.132	0.8869	0.6199	0.548	0.7135	0.9335	0.9555	0.9126	
0.135	0.133	0.8869	0.6164	0.5488	0.7031	0.9336	0.954	0.9142	
0.135	0.134	0.8869	0.6164	0.5488	0.7031	0.9336	0.954	0.9142	
0.135	0.135	0.8875	0.6161	0.5514	0.6979	0.9341	0.9533	0.9157	
0.135	0.136	0.8875	0.6143	0.5519	0.6927	0.9342	0.9526	0.9165	
0.135	0.137	0.8882	0.6157	0.5542	0.6927	0.9346	0.9526	0.9172	
0.135	0.138	0.8889	0.6172	0.5565	0.6927	0.935	0.9526	0.918	
0.135	0.139	0.8889	0.6172	0.5565	0.6927	0.935	0.9526	0.918	
0.135	0.14	0.8882	0.614	0.5546	0.6875	0.9346	0.9519	0.918	
0.135	0.141	0.8882	0.614	0.5546	0.6875	0.9346	0.9519	0.918	
0.135	0.142	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.135	0.143	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.135	0.144	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.135	0.145	0.8882	0.6121	0.5551	0.6823	0.9347	0.9512	0.9188	
0.135	0.146	0.8889	0.6136	0.5574	0.6823	0.9351	0.9512	0.9196	
0.135	0.147	0.8889	0.6136	0.5574	0.6823	0.9351	0.9512	0.9196	
0.135	0.148	0.8889	0.6136	0.5574	0.6823	0.9351	0.9512	0.9196	
0.135	0.149	0.8896	0.615	0.5598	0.6823	0.9355	0.9512	0.9203	
0.135	0.15	0.8902	0.6165	0.5622	0.6823	0.936	0.9513	0.9211	
0.136	0.12	0.8747	0.6092	0.5106	0.7552	0.9254	0.9609	0.8925	
0.136	0.121	0.8781	0.6141	0.5199	0.75	0.9276	0.9603	0.8971	
0.136	0.122	0.8801	0.618	0.5255	0.75	0.9289	0.9604	0.8995	
0.136	0.123	0.8815	0.619	0.5296	0.7448	0.9298	0.9597	0.9018	
0.136	0.124	0.8828	0.6217	0.5336	0.7448	0.9307	0.9597	0.9033	
0.136	0.125	0.8828	0.6201	0.5338	0.7396	0.9307	0.959	0.9041	
0.136	0.126	0.8842	0.6211	0.5382	0.7344	0.9316	0.9583	0.9064	
0.136	0.127	0.8855	0.6239	0.5423	0.7344	0.9325	0.9584	0.908	
0.136	0.128	0.8875	0.6281	0.5486	0.7344	0.9338	0.9585	0.9103	
0.136	0.129	0.8862	0.6219	0.5451	0.724	0.933	0.9569	0.9103	
0.136	0.13	0.8869	0.6233	0.5472	0.724	0.9334	0.9569	0.9111	
0.136	0.131	0.8882	0.6244	0.552	0.7188	0.9343	0.9563	0.9134	
0.136	0.132	0.8896	0.6256	0.5569	0.7135	0.9352	0.9556	0.9157	
0.136	0.133	0.8896	0.6221	0.5579	0.7031	0.9353	0.9541	0.9172	
0.136	0.134	0.8896	0.6221	0.5579	0.7031	0.9353	0.9541	0.9172	
0.136	0.135	0.8902	0.6218	0.5607	0.6979	0.9358	0.9535	0.9188	
0.136	0.136	0.8902	0.62	0.5612	0.6927	0.9359	0.9527	0.9196	
0.136	0.137	0.8909	0.6215	0.5636	0.6927	0.9363	0.9528	0.9203	
0.136	0.138	0.8916	0.623	0.566	0.6927	0.9367	0.9528	0.9211	
0.136	0.139	0.8916	0.623	0.566	0.6927	0.9367	0.9528	0.9211	
0.136	0.14	0.8909	0.6197	0.5641	0.6875	0.9363	0.952	0.9211	
0.136	0.141	0.8909	0.6197	0.5641	0.6875	0.9363	0.952	0.9211	
0.136	0.142	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.136	0.143	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.136	0.144	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.136	0.145	0.8909	0.6179	0.5647	0.6823	0.9364	0.9513	0.9219	
0.136	0.146	0.8916	0.6194	0.5671	0.6823	0.9368	0.9514	0.9227	
0.136	0.147	0.8916	0.6194	0.5671	0.6823	0.9368	0.9514	0.9227	
0.136	0.148	0.8916	0.6194	0.5671	0.6823	0.9368	0.9514	0.9227	
0.136	0.149	0.8923	0.6209	0.5696	0.6823	0.9372	0.9514	0.9234	
0.136	0.15	0.8929	0.6223	0.5721	0.6823	0.9376	0.9514	0.9242	
0.137	0.12	0.8747	0.6076	0.5106	0.75	0.9255	0.9601	0.8933	
0.137	0.121	0.8781	0.6124	0.52	0.7448	0.9277	0.9595	0.8979	
0.137	0.122	0.8801	0.6164	0.5257	0.7448	0.929	0.9596	0.9002	
0.137	0.123	0.8815	0.6174	0.5299	0.7396	0.9299	0.9589	0.9026	
0.137	0.124	0.8828	0.6201	0.5338	0.7396	0.9307	0.959	0.9041	
0.137	0.125	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.137	0.126	0.8842	0.6195	0.5385	0.7292	0.9317	0.9576	0.9072	
0.137	0.127	0.8855	0.6222	0.5426	0.7292	0.9325	0.9576	0.9087	
0.137	0.128	0.8875	0.6264	0.549	0.7292	0.9338	0.9577	0.9111	
0.137	0.129	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.137	0.13	0.8869	0.6216	0.5476	0.7188	0.9335	0.9562	0.9118	
0.137	0.131	0.8882	0.6227	0.5524	0.7135	0.9344	0.9555	0.9142	
0.137	0.132	0.8896	0.6239	0.5574	0.7083	0.9353	0.9549	0.9165	
0.137	0.133	0.8896	0.6204	0.5583	0.6979	0.9354	0.9534	0.918	
0.137	0.134	0.8896	0.6204	0.5583	0.6979	0.9354	0.9534	0.918	
0.137	0.135	0.8902	0.62	0.5612	0.6927	0.9359	0.9527	0.9196	
0.137	0.136	0.8902	0.6183	0.5617	0.6875	0.9359	0.952	0.9203	
0.137	0.137	0.8909	0.6197	0.5641	0.6875	0.9363	0.952	0.9211	
0.137	0.138	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.137	0.139	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.137	0.14	0.8909	0.6179	0.5647	0.6823	0.9364	0.9513	0.9219	
0.137	0.141	0.8909	0.6179	0.5647	0.6823	0.9364	0.9513	0.9219	
0.137	0.142	0.8916	0.6194	0.5671	0.6823	0.9368	0.9514	0.9227	
0.137	0.143	0.8916	0.6194	0.5671	0.6823	0.9368	0.9514	0.9227	
0.137	0.144	0.8916	0.6194	0.5671	0.6823	0.9368	0.9514	0.9227	
0.137	0.145	0.8909	0.6161	0.5652	0.6771	0.9364	0.9506	0.9227	
0.137	0.146	0.8916	0.6176	0.5677	0.6771	0.9368	0.9506	0.9234	
0.137	0.147	0.8916	0.6176	0.5677	0.6771	0.9368	0.9506	0.9234	
0.137	0.148	0.8916	0.6176	0.5677	0.6771	0.9368	0.9506	0.9234	
0.137	0.149	0.8923	0.619	0.5702	0.6771	0.9373	0.9507	0.9242	
0.137	0.15	0.8929	0.6205	0.5727	0.6771	0.9377	0.9507	0.925	
0.138	0.12	0.8747	0.6076	0.5106	0.75	0.9255	0.9601	0.8933	
0.138	0.121	0.8781	0.6124	0.52	0.7448	0.9277	0.9595	0.8979	
0.138	0.122	0.8801	0.6164	0.5257	0.7448	0.929	0.9596	0.9002	
0.138	0.123	0.8815	0.6174	0.5299	0.7396	0.9299	0.9589	0.9026	
0.138	0.124	0.8828	0.6201	0.5338	0.7396	0.9307	0.959	0.9041	
0.138	0.125	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.138	0.126	0.8842	0.6195	0.5385	0.7292	0.9317	0.9576	0.9072	
0.138	0.127	0.8855	0.6222	0.5426	0.7292	0.9325	0.9576	0.9087	
0.138	0.128	0.8875	0.6264	0.549	0.7292	0.9338	0.9577	0.9111	
0.138	0.129	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.138	0.13	0.8869	0.6216	0.5476	0.7188	0.9335	0.9562	0.9118	
0.138	0.131	0.8882	0.6227	0.5524	0.7135	0.9344	0.9555	0.9142	
0.138	0.132	0.8896	0.6239	0.5574	0.7083	0.9353	0.9549	0.9165	
0.138	0.133	0.8896	0.6204	0.5583	0.6979	0.9354	0.9534	0.918	
0.138	0.134	0.8896	0.6204	0.5583	0.6979	0.9354	0.9534	0.918	
0.138	0.135	0.8902	0.62	0.5612	0.6927	0.9359	0.9527	0.9196	
0.138	0.136	0.8902	0.6183	0.5617	0.6875	0.9359	0.952	0.9203	
0.138	0.137	0.8909	0.6197	0.5641	0.6875	0.9363	0.952	0.9211	
0.138	0.138	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.138	0.139	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.138	0.14	0.8909	0.6179	0.5647	0.6823	0.9364	0.9513	0.9219	
0.138	0.141	0.8902	0.6147	0.5628	0.6771	0.936	0.9506	0.9219	
0.138	0.142	0.8909	0.6161	0.5652	0.6771	0.9364	0.9506	0.9227	
0.138	0.143	0.8902	0.6128	0.5633	0.6719	0.9361	0.9498	0.9227	
0.138	0.144	0.8902	0.6128	0.5633	0.6719	0.9361	0.9498	0.9227	
0.138	0.145	0.8896	0.6095	0.5614	0.6667	0.9357	0.9491	0.9227	
0.138	0.146	0.8902	0.611	0.5639	0.6667	0.9361	0.9491	0.9234	
0.138	0.147	0.8902	0.611	0.5639	0.6667	0.9361	0.9491	0.9234	
0.138	0.148	0.8902	0.611	0.5639	0.6667	0.9361	0.9491	0.9234	
0.138	0.149	0.8909	0.6124	0.5664	0.6667	0.9365	0.9492	0.9242	
0.138	0.15	0.8916	0.6139	0.5689	0.6667	0.9369	0.9492	0.925	
0.139	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.139	0.121	0.8774	0.6094	0.5182	0.7396	0.9273	0.9587	0.8979	
0.139	0.122	0.8795	0.6134	0.524	0.7396	0.9286	0.9588	0.9002	
0.139	0.123	0.8808	0.6144	0.5281	0.7344	0.9295	0.9581	0.9026	
0.139	0.124	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.139	0.125	0.8815	0.6123	0.5305	0.724	0.93	0.9567	0.9049	
0.139	0.126	0.8828	0.6133	0.5349	0.7188	0.931	0.956	0.9072	
0.139	0.127	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.139	0.128	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.139	0.129	0.8848	0.614	0.5418	0.7083	0.9323	0.9546	0.9111	
0.139	0.13	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.139	0.131	0.8869	0.6164	0.5488	0.7031	0.9336	0.954	0.9142	
0.139	0.132	0.8882	0.6175	0.5537	0.6979	0.9345	0.9533	0.9165	
0.139	0.133	0.8882	0.614	0.5546	0.6875	0.9346	0.9519	0.918	
0.139	0.134	0.8882	0.614	0.5546	0.6875	0.9346	0.9519	0.918	
0.139	0.135	0.8889	0.6136	0.5574	0.6823	0.9351	0.9512	0.9196	
0.139	0.136	0.8889	0.6118	0.5579	0.6771	0.9352	0.9505	0.9203	
0.139	0.137	0.8896	0.6132	0.5603	0.6771	0.9356	0.9505	0.9211	
0.139	0.138	0.8909	0.6161	0.5652	0.6771	0.9364	0.9506	0.9227	
0.139	0.139	0.8909	0.6161	0.5652	0.6771	0.9364	0.9506	0.9227	
0.139	0.14	0.8902	0.6128	0.5633	0.6719	0.9361	0.9498	0.9227	
0.139	0.141	0.8896	0.6095	0.5614	0.6667	0.9357	0.9491	0.9227	
0.139	0.142	0.8902	0.611	0.5639	0.6667	0.9361	0.9491	0.9234	
0.139	0.143	0.8889	0.6043	0.56	0.6562	0.9354	0.9476	0.9234	
0.139	0.144	0.8889	0.6043	0.56	0.6562	0.9354	0.9476	0.9234	
0.139	0.145	0.8875	0.5976	0.5561	0.6458	0.9346	0.9461	0.9234	
0.139	0.146	0.8882	0.599	0.5586	0.6458	0.9351	0.9462	0.9242	
0.139	0.147	0.8882	0.599	0.5586	0.6458	0.9351	0.9462	0.9242	
0.139	0.148	0.8882	0.599	0.5586	0.6458	0.9351	0.9462	0.9242	
0.139	0.149	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	
0.139	0.15	0.8896	0.6019	0.5636	0.6458	0.9359	0.9462	0.9258	
0.14	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.14	0.121	0.8774	0.6094	0.5182	0.7396	0.9273	0.9587	0.8979	
0.14	0.122	0.8795	0.6134	0.524	0.7396	0.9286	0.9588	0.9002	
0.14	0.123	0.8808	0.6144	0.5281	0.7344	0.9295	0.9581	0.9026	
0.14	0.124	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.14	0.125	0.8815	0.6123	0.5305	0.724	0.93	0.9567	0.9049	
0.14	0.126	0.8828	0.6133	0.5349	0.7188	0.931	0.956	0.9072	
0.14	0.127	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.14	0.128	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.14	0.129	0.8848	0.614	0.5418	0.7083	0.9323	0.9546	0.9111	
0.14	0.13	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.14	0.131	0.8869	0.6164	0.5488	0.7031	0.9336	0.954	0.9142	
0.14	0.132	0.8889	0.6189	0.556	0.6979	0.935	0.9534	0.9172	
0.14	0.133	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.14	0.134	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.14	0.135	0.8896	0.615	0.5598	0.6823	0.9355	0.9512	0.9203	
0.14	0.136	0.8896	0.6132	0.5603	0.6771	0.9356	0.9505	0.9211	
0.14	0.137	0.8902	0.6147	0.5628	0.6771	0.936	0.9506	0.9219	
0.14	0.138	0.8916	0.6176	0.5677	0.6771	0.9368	0.9506	0.9234	
0.14	0.139	0.8916	0.6176	0.5677	0.6771	0.9368	0.9506	0.9234	
0.14	0.14	0.8909	0.6143	0.5658	0.6719	0.9365	0.9499	0.9234	
0.14	0.141	0.8902	0.611	0.5639	0.6667	0.9361	0.9491	0.9234	
0.14	0.142	0.8909	0.6124	0.5664	0.6667	0.9365	0.9492	0.9242	
0.14	0.143	0.8896	0.6058	0.5625	0.6562	0.9358	0.9477	0.9242	
0.14	0.144	0.8896	0.6058	0.5625	0.6562	0.9358	0.9477	0.9242	
0.14	0.145	0.8882	0.599	0.5586	0.6458	0.9351	0.9462	0.9242	
0.14	0.146	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	
0.14	0.147	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	
0.14	0.148	0.8896	0.6019	0.5636	0.6458	0.9359	0.9462	0.9258	
0.14	0.149	0.8902	0.6034	0.5662	0.6458	0.9363	0.9463	0.9265	
0.14	0.15	0.8909	0.6049	0.5688	0.6458	0.9367	0.9463	0.9273	
0.141	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.141	0.121	0.8774	0.6094	0.5182	0.7396	0.9273	0.9587	0.8979	
0.141	0.122	0.8795	0.6134	0.524	0.7396	0.9286	0.9588	0.9002	
0.141	0.123	0.8815	0.6157	0.5301	0.7344	0.9299	0.9582	0.9033	
0.141	0.124	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.141	0.125	0.8822	0.6137	0.5326	0.724	0.9305	0.9567	0.9056	
0.141	0.126	0.8835	0.6147	0.537	0.7188	0.9314	0.956	0.908	
0.141	0.127	0.8848	0.6174	0.5412	0.7188	0.9322	0.9561	0.9095	
0.141	0.128	0.8869	0.6216	0.5476	0.7188	0.9335	0.9562	0.9118	
0.141	0.129	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.141	0.13	0.8862	0.6168	0.5462	0.7083	0.9332	0.9547	0.9126	
0.141	0.131	0.8875	0.6178	0.551	0.7031	0.9341	0.954	0.9149	
0.141	0.132	0.8896	0.6204	0.5583	0.6979	0.9354	0.9534	0.918	
0.141	0.133	0.8896	0.6168	0.5593	0.6875	0.9355	0.952	0.9196	
0.141	0.134	0.8896	0.6168	0.5593	0.6875	0.9355	0.952	0.9196	
0.141	0.135	0.8902	0.6165	0.5622	0.6823	0.936	0.9513	0.9211	
0.141	0.136	0.8902	0.6147	0.5628	0.6771	0.936	0.9506	0.9219	
0.141	0.137	0.8909	0.6161	0.5652	0.6771	0.9364	0.9506	0.9227	
0.141	0.138	0.8916	0.6158	0.5683	0.6719	0.9369	0.9499	0.9242	
0.141	0.139	0.8916	0.6158	0.5683	0.6719	0.9369	0.9499	0.9242	
0.141	0.14	0.8902	0.6091	0.5644	0.6615	0.9362	0.9484	0.9242	
0.141	0.141	0.8896	0.6058	0.5625	0.6562	0.9358	0.9477	0.9242	
0.141	0.142	0.8902	0.6072	0.565	0.6562	0.9362	0.9477	0.925	
0.141	0.143	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	
0.141	0.144	0.8889	0.6005	0.5611	0.6458	0.9355	0.9462	0.925	
0.141	0.145	0.8875	0.5937	0.5571	0.6354	0.9347	0.9447	0.925	
0.141	0.146	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	
0.141	0.147	0.8882	0.5951	0.5596	0.6354	0.9352	0.9448	0.9258	
0.141	0.148	0.8889	0.5966	0.5622	0.6354	0.9356	0.9448	0.9265	
0.141	0.149	0.8896	0.598	0.5648	0.6354	0.936	0.9448	0.9273	
0.141	0.15	0.8902	0.5995	0.5674	0.6354	0.9364	0.9449	0.9281	
0.142	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.142	0.121	0.8781	0.6108	0.5201	0.7396	0.9277	0.9587	0.8987	
0.142	0.122	0.8801	0.6147	0.5259	0.7396	0.929	0.9588	0.901	
0.142	0.123	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.142	0.124	0.8835	0.6198	0.5361	0.7344	0.9312	0.9583	0.9056	
0.142	0.125	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.142	0.126	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.142	0.127	0.8855	0.6188	0.5433	0.7188	0.9326	0.9561	0.9103	
0.142	0.128	0.8889	0.6259	0.5542	0.7188	0.9348	0.9563	0.9142	
0.142	0.129	0.8875	0.6196	0.5506	0.7083	0.934	0.9548	0.9142	
0.142	0.13	0.8882	0.621	0.5528	0.7083	0.9344	0.9548	0.9149	
0.142	0.131	0.8896	0.6221	0.5579	0.7031	0.9353	0.9541	0.9172	
0.142	0.132	0.8916	0.6247	0.5654	0.6979	0.9366	0.9535	0.9203	
0.142	0.133	0.8923	0.6226	0.569	0.6875	0.9372	0.9521	0.9227	
0.142	0.134	0.8923	0.6226	0.569	0.6875	0.9372	0.9521	0.9227	
0.142	0.135	0.8929	0.6223	0.5721	0.6823	0.9376	0.9514	0.9242	
0.142	0.136	0.8929	0.6205	0.5727	0.6771	0.9377	0.9507	0.925	
0.142	0.137	0.8936	0.622	0.5752	0.6771	0.9381	0.9508	0.9258	
0.142	0.138	0.8943	0.6217	0.5785	0.6719	0.9386	0.9501	0.9273	
0.142	0.139	0.8943	0.6217	0.5785	0.6719	0.9386	0.9501	0.9273	
0.142	0.14	0.8929	0.615	0.5747	0.6615	0.9378	0.9486	0.9273	
0.142	0.141	0.8923	0.6117	0.5727	0.6562	0.9375	0.9478	0.9273	
0.142	0.142	0.8936	0.6146	0.578	0.6562	0.9383	0.9479	0.9288	
0.142	0.143	0.8923	0.6078	0.5741	0.6458	0.9375	0.9464	0.9288	
0.142	0.144	0.8923	0.6078	0.5741	0.6458	0.9375	0.9464	0.9288	
0.142	0.145	0.8909	0.601	0.5701	0.6354	0.9368	0.9449	0.9288	
0.142	0.146	0.8916	0.6025	0.5728	0.6354	0.9372	0.945	0.9296	
0.142	0.147	0.8916	0.6025	0.5728	0.6354	0.9372	0.945	0.9296	
0.142	0.148	0.8923	0.604	0.5755	0.6354	0.9376	0.945	0.9304	
0.142	0.149	0.8929	0.6055	0.5782	0.6354	0.9381	0.9451	0.9312	
0.142	0.15	0.8936	0.607	0.581	0.6354	0.9385	0.9451	0.9319	
0.143	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.143	0.121	0.8781	0.6108	0.5201	0.7396	0.9277	0.9587	0.8987	
0.143	0.122	0.8801	0.6147	0.5259	0.7396	0.929	0.9588	0.901	
0.143	0.123	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.143	0.124	0.8835	0.6198	0.5361	0.7344	0.9312	0.9583	0.9056	
0.143	0.125	0.8835	0.6164	0.5367	0.724	0.9313	0.9568	0.9072	
0.143	0.126	0.8848	0.6174	0.5412	0.7188	0.9322	0.9561	0.9095	
0.143	0.127	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.143	0.128	0.8896	0.6273	0.5565	0.7188	0.9352	0.9563	0.9149	
0.143	0.129	0.8882	0.621	0.5528	0.7083	0.9344	0.9548	0.9149	
0.143	0.13	0.8889	0.6224	0.5551	0.7083	0.9349	0.9548	0.9157	
0.143	0.131	0.8902	0.6236	0.5602	0.7031	0.9358	0.9542	0.918	
0.143	0.132	0.8923	0.6262	0.5678	0.6979	0.9371	0.9536	0.9211	
0.143	0.133	0.8929	0.6241	0.5714	0.6875	0.9376	0.9522	0.9234	
0.143	0.134	0.8929	0.6241	0.5714	0.6875	0.9376	0.9522	0.9234	
0.143	0.135	0.8936	0.6238	0.5746	0.6823	0.938	0.9515	0.925	
0.143	0.136	0.8936	0.622	0.5752	0.6771	0.9381	0.9508	0.9258	
0.143	0.137	0.8943	0.6235	0.5778	0.6771	0.9385	0.9508	0.9265	
0.143	0.138	0.8949	0.6232	0.5811	0.6719	0.939	0.9501	0.9281	
0.143	0.139	0.8963	0.6262	0.5864	0.6719	0.9398	0.9502	0.9296	
0.143	0.14	0.8949	0.6195	0.5826	0.6615	0.9391	0.9487	0.9296	
0.143	0.141	0.8943	0.6161	0.5806	0.6562	0.9387	0.9479	0.9296	
0.143	0.142	0.8956	0.6192	0.586	0.6562	0.9395	0.948	0.9312	
0.143	0.143	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.143	0.144	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.143	0.145	0.8929	0.6055	0.5782	0.6354	0.9381	0.9451	0.9312	
0.143	0.146	0.8936	0.607	0.581	0.6354	0.9385	0.9451	0.9319	
0.143	0.147	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.143	0.148	0.8956	0.6115	0.5894	0.6354	0.9397	0.9452	0.9343	
0.143	0.149	0.8963	0.6131	0.5922	0.6354	0.9401	0.9453	0.935	
0.143	0.15	0.897	0.6146	0.5951	0.6354	0.9405	0.9453	0.9358	
0.144	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.144	0.121	0.8781	0.6108	0.5201	0.7396	0.9277	0.9587	0.8987	
0.144	0.122	0.8801	0.6147	0.5259	0.7396	0.929	0.9588	0.901	
0.144	0.123	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.144	0.124	0.8835	0.6198	0.5361	0.7344	0.9312	0.9583	0.9056	
0.144	0.125	0.8835	0.6164	0.5367	0.724	0.9313	0.9568	0.9072	
0.144	0.126	0.8848	0.6174	0.5412	0.7188	0.9322	0.9561	0.9095	
0.144	0.127	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.144	0.128	0.8896	0.6273	0.5565	0.7188	0.9352	0.9563	0.9149	
0.144	0.129	0.8882	0.621	0.5528	0.7083	0.9344	0.9548	0.9149	
0.144	0.13	0.8889	0.6224	0.5551	0.7083	0.9349	0.9548	0.9157	
0.144	0.131	0.8902	0.6236	0.5602	0.7031	0.9358	0.9542	0.918	
