Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall	Red F2R1P
0.096	0.128	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.096	0.13	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.096	0.132	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.096	0.134	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.096	0.136	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.096	0.138	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.096	0.14	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.096	0.142	0.8958	0.3348	0.9512	0.2031	0.9435	0.8942	0.9985	0.24100990543676237
0.096	0.14400000000000002	0.8958	0.3348	0.9512	0.2031	0.9435	0.8942	0.9985	0.24100990543676237
0.096	0.146	0.8958	0.3348	0.9512	0.2031	0.9435	0.8942	0.9985	0.24100990543676237
0.096	0.14800000000000002	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.15	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.152	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.154	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.156	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.158	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.16	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.162	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.16399999999999998	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.166	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.168	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.17	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.172	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.174	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.17600000000000002	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.17800000000000002	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.18	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.182	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.184	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.18600000000000003	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.188	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.19	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.192	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.19399999999999998	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.196	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.198	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.096	0.2	0.8944	0.3203	0.9487	0.1927	0.9428	0.893	0.9985	0.22923447021943574
0.098	0.02	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	0.429143682689782
0.098	0.022000000000000002	0.1446	0.2319	0.1311	1.0	0.0349	1.0	0.0178	0.430005247966413
0.098	0.024	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.098	0.026000000000000002	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.098	0.027999999999999997	0.1466	0.2323	0.1314	1.0	0.0394	1.0	0.0201	0.43065023597273205
0.098	0.03	0.15	0.233	0.1319	1.0	0.0468	1.0	0.0239	0.4317229641267347
0.098	0.032	0.1527	0.2336	0.1322	1.0	0.0526	1.0	0.027000000000000003	0.4323652537938253
0.098	0.034	0.1527	0.2336	0.1322	1.0	0.0526	1.0	0.027000000000000003	0.4323652537938253
0.098	0.036000000000000004	0.1547	0.23399999999999999	0.1325	1.0	0.057	1.0	0.0293	0.4330065359477125
0.098	0.038	0.1553	0.2341	0.1326	1.0	0.0585	1.0	0.0301	0.4332200731834815
0.098	0.04	0.1587	0.2349	0.1331	1.0	0.0657	1.0	0.034	0.434286087183503
0.098	0.042	0.1587	0.2349	0.1331	1.0	0.0657	1.0	0.034	0.434286087183503
0.098	0.044000000000000004	0.1621	0.2356	0.1335	1.0	0.0729	1.0	0.0378	0.43513689700130376
0.098	0.046	0.1661	0.2365	0.1341	1.0	0.0815	1.0	0.0425	0.43640978911741735
0.098	0.048	0.2354	0.2495	0.1429	0.9844	0.2207	0.9817	0.1243	0.4520268637532134
0.098	0.05	0.3786	0.2859	0.1679	0.9635	0.45	0.9818	0.2919	0.4946842700752247
0.098	0.052000000000000005	0.5379999999999999	0.3388	0.2078	0.9167	0.645	0.975	0.4819	0.5449117798501059
0.098	0.054000000000000006	0.6738	0.4034	0.2641	0.8542	0.7756	0.9677	0.6471	0.5903753271223698
0.098	0.055999999999999994	0.7525	0.4556	0.3182	0.8021	0.8399	0.9621	0.7452	0.6150373993927418
0.098	0.057999999999999996	0.8299	0.5408	0.415	0.7759999999999999	0.8956	0.9619	0.8378	0.6610016420361247
0.098	0.06	0.8702	0.5849	0.4982	0.7083	0.9231	0.9539	0.8942	0.6532062122838843
0.098	0.062	0.8958	0.6247	0.5837	0.6719	0.9395	0.9502	0.929	0.6521901586456913
0.098	0.064	0.9099	0.6474	0.6543	0.6406	0.9483	0.9469	0.9498	0.6432939100006139
0.098	0.066	0.9247	0.6706	0.7703	0.5938	0.9575	0.9417	0.9737	0.6223185578231293
0.098	0.068	0.9247	0.6433	0.8279	0.526	0.9579	0.9333	0.9838	0.5673798728371898
0.098	0.07	0.9193	0.6	0.8333	0.4688	0.9551	0.9259999999999999	0.9861	0.5137441346659652
0.098	0.07200000000000001	0.9166	0.5664	0.8617	0.4219	0.9539	0.9203	0.99	0.4698622663943961
0.098	0.07400000000000001	0.9139	0.5362	0.8809999999999999	0.3854	0.9526	0.9159	0.9923	0.43425768660152453
0.098	0.076	0.9132	0.5169	0.92	0.3594	0.9523	0.9129	0.9954	0.4092786057335248
0.098	0.078	0.9112	0.5	0.9167	0.3438	0.9513	0.9109999999999999	0.9954	0.3929106118785219
0.098	0.08	0.9079	0.47100000000000003	0.9104	0.3177	0.9495	0.9077	0.9954	0.36525911145909623
0.098	0.08199999999999999	0.9072	0.4567	0.9355	0.3021	0.9493	0.9059999999999999	0.9969	0.3494158774511016
0.098	0.084	0.9059	0.4444	0.9333	0.2917	0.9486	0.9047	0.9969	0.3381992223409278
0.098	0.086	0.9059	0.44	0.9483	0.2865	0.9486	0.9041	0.9977	0.33297540260313263
0.098	0.08800000000000001	0.9052	0.4337	0.9474	0.2812	0.9483	0.9035	0.9977	0.3272193180701582
0.098	0.09	0.9038	0.4211	0.9455	0.2708	0.9476	0.9022	0.9977	0.3158821061981839
0.098	0.092	0.9032	0.4146	0.9444	0.2656	0.9472	0.9016	0.9977	0.3101907400079146
0.098	0.094	0.9025	0.4082	0.9434	0.2604	0.9469	0.9009999999999999	0.9977	0.30448854734754593
0.098	0.096	0.9018	0.4016	0.9423	0.2552	0.9465	0.9003	0.9977	0.2987711957061922
0.098	0.098	0.9011	0.3951	0.9412	0.25	0.9462	0.8997	0.9977	0.29304074922785694
0.098	0.1	0.8991	0.375	0.9375	0.2344	0.9451	0.8978	0.9977	0.2757629756048589
0.098	0.102	0.8985	0.3682	0.9362	0.2292	0.9448	0.8972	0.9977	0.2699761449421238
0.098	0.10400000000000001	0.8971	0.3544	0.9333	0.2188	0.9441	0.8959999999999999	0.9977	0.25835784412955465
0.098	0.106	0.8964	0.3475	0.9318	0.2135	0.9438	0.8954	0.9977	0.2524161950922425
0.098	0.10800000000000001	0.8964	0.3475	0.9318	0.2135	0.9438	0.8954	0.9977	0.2524161950922425
0.098	0.11	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.098	0.11199999999999999	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.098	0.114	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.098	0.11599999999999999	0.8978	0.3504	0.9762	0.2135	0.9445	0.8955	0.9992	0.25303972512930095
0.098	0.11800000000000001	0.8978	0.3504	0.9762	0.2135	0.9445	0.8955	0.9992	0.25303972512930095
0.098	0.12	0.8978	0.3504	0.9762	0.2135	0.9445	0.8955	0.9992	0.25303972512930095
0.098	0.122	0.8978	0.3504	0.9762	0.2135	0.9445	0.8955	0.9992	0.25303972512930095
0.098	0.124	0.8978	0.3504	0.9762	0.2135	0.9445	0.8955	0.9992	0.25303972512930095
0.098	0.126	0.8978	0.3504	0.9762	0.2135	0.9445	0.8955	0.9992	0.25303972512930095
0.098	0.128	0.8964	0.3362	0.975	0.2031	0.9438	0.8943	0.9992	0.241308400965124
0.098	0.13	0.8964	0.3362	0.975	0.2031	0.9438	0.8943	0.9992	0.241308400965124
0.098	0.132	0.8964	0.3362	0.975	0.2031	0.9438	0.8943	0.9992	0.241308400965124
0.098	0.134	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.098	0.136	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.098	0.138	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.098	0.14	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.098	0.142	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.098	0.14400000000000002	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.098	0.146	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.098	0.14800000000000002	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.15	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.152	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.154	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.156	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.158	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.16	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.162	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.16399999999999998	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.166	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.168	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.17	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.172	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.174	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.17600000000000002	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.17800000000000002	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.18	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.182	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.184	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.18600000000000003	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.188	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.19	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.192	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.19399999999999998	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.196	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.198	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.098	0.2	0.8937	0.307	0.9722	0.1823	0.9425	0.8918	0.9992	0.21767097344697994
0.1	0.02	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	0.429143682689782
0.1	0.022000000000000002	0.1446	0.2319	0.1311	1.0	0.0349	1.0	0.0178	0.430005247966413
0.1	0.024	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.1	0.026000000000000002	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.1	0.027999999999999997	0.1466	0.2323	0.1314	1.0	0.0394	1.0	0.0201	0.43065023597273205
0.1	0.03	0.15	0.233	0.1319	1.0	0.0468	1.0	0.0239	0.4317229641267347
0.1	0.032	0.1527	0.2336	0.1322	1.0	0.0526	1.0	0.027000000000000003	0.4323652537938253
0.1	0.034	0.1527	0.2336	0.1322	1.0	0.0526	1.0	0.027000000000000003	0.4323652537938253
0.1	0.036000000000000004	0.1547	0.23399999999999999	0.1325	1.0	0.057	1.0	0.0293	0.4330065359477125
0.1	0.038	0.1553	0.2341	0.1326	1.0	0.0585	1.0	0.0301	0.4332200731834815
0.1	0.04	0.1587	0.2349	0.1331	1.0	0.0657	1.0	0.034	0.434286087183503
0.1	0.042	0.1587	0.2349	0.1331	1.0	0.0657	1.0	0.034	0.434286087183503
0.1	0.044000000000000004	0.1621	0.2356	0.1335	1.0	0.0729	1.0	0.0378	0.43513689700130376
0.1	0.046	0.1661	0.2365	0.1341	1.0	0.0815	1.0	0.0425	0.43640978911741735
0.1	0.048	0.2354	0.2495	0.1429	0.9844	0.2207	0.9817	0.1243	0.4520268637532134
0.1	0.05	0.3786	0.2859	0.1679	0.9635	0.45	0.9818	0.2919	0.4946842700752247
0.1	0.052000000000000005	0.5379999999999999	0.3388	0.2078	0.9167	0.645	0.975	0.4819	0.5449117798501059
0.1	0.054000000000000006	0.6738	0.4034	0.2641	0.8542	0.7756	0.9677	0.6471	0.5903753271223698
0.1	0.055999999999999994	0.7525	0.4556	0.3182	0.8021	0.8399	0.9621	0.7452	0.6150373993927418
0.1	0.057999999999999996	0.8299	0.5408	0.415	0.7759999999999999	0.8956	0.9619	0.8378	0.6610016420361247
0.1	0.06	0.8702	0.5849	0.4982	0.7083	0.9231	0.9539	0.8942	0.6532062122838843
0.1	0.062	0.8958	0.6247	0.5837	0.6719	0.9395	0.9502	0.929	0.6521901586456913
0.1	0.064	0.9099	0.6474	0.6543	0.6406	0.9483	0.9469	0.9498	0.6432939100006139
0.1	0.066	0.9247	0.6706	0.7703	0.5938	0.9575	0.9417	0.9737	0.6223185578231293
0.1	0.068	0.9247	0.6433	0.8279	0.526	0.9579	0.9333	0.9838	0.5673798728371898
0.1	0.07	0.9193	0.6	0.8333	0.4688	0.9551	0.9259999999999999	0.9861	0.5137441346659652
0.1	0.07200000000000001	0.9166	0.5664	0.8617	0.4219	0.9539	0.9203	0.99	0.4698622663943961
0.1	0.07400000000000001	0.9139	0.5362	0.8809999999999999	0.3854	0.9526	0.9159	0.9923	0.43425768660152453
0.1	0.076	0.9132	0.5169	0.92	0.3594	0.9523	0.9129	0.9954	0.4092786057335248
0.1	0.078	0.9112	0.5	0.9167	0.3438	0.9513	0.9109999999999999	0.9954	0.3929106118785219
0.1	0.08	0.9079	0.47100000000000003	0.9104	0.3177	0.9495	0.9077	0.9954	0.36525911145909623
0.1	0.08199999999999999	0.9072	0.4567	0.9355	0.3021	0.9493	0.9059999999999999	0.9969	0.3494158774511016
0.1	0.084	0.9059	0.4444	0.9333	0.2917	0.9486	0.9047	0.9969	0.3381992223409278
0.1	0.086	0.9059	0.44	0.9483	0.2865	0.9486	0.9041	0.9977	0.33297540260313263
0.1	0.08800000000000001	0.9052	0.4337	0.9474	0.2812	0.9483	0.9035	0.9977	0.3272193180701582
0.1	0.09	0.9038	0.4211	0.9455	0.2708	0.9476	0.9022	0.9977	0.3158821061981839
0.1	0.092	0.9032	0.4146	0.9444	0.2656	0.9472	0.9016	0.9977	0.3101907400079146
0.1	0.094	0.9025	0.4082	0.9434	0.2604	0.9469	0.9009999999999999	0.9977	0.30448854734754593
0.1	0.096	0.9018	0.4016	0.9423	0.2552	0.9465	0.9003	0.9977	0.2987711957061922
0.1	0.098	0.9011	0.3951	0.9412	0.25	0.9462	0.8997	0.9977	0.29304074922785694
0.1	0.1	0.8991	0.375	0.9375	0.2344	0.9451	0.8978	0.9977	0.2757629756048589
0.1	0.102	0.8985	0.3682	0.9362	0.2292	0.9448	0.8972	0.9977	0.2699761449421238
0.1	0.10400000000000001	0.8971	0.3544	0.9333	0.2188	0.9441	0.8959999999999999	0.9977	0.25835784412955465
0.1	0.106	0.8964	0.3475	0.9318	0.2135	0.9438	0.8954	0.9977	0.2524161950922425
0.1	0.10800000000000001	0.8958	0.3404	0.9302	0.2083	0.9434	0.8947	0.9977	0.24657130131582297
0.1	0.11	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.1	0.11199999999999999	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.1	0.114	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	0.24687637820752137
0.1	0.11599999999999999	0.8971	0.3433	0.9756	0.2083	0.9442	0.8949	0.9992	0.2471811127058652
0.1	0.11800000000000001	0.8971	0.3433	0.9756	0.2083	0.9442	0.8949	0.9992	0.2471811127058652
0.1	0.12	0.8971	0.3433	0.9756	0.2083	0.9442	0.8949	0.9992	0.2471811127058652
0.1	0.122	0.8971	0.3433	0.9756	0.2083	0.9442	0.8949	0.9992	0.2471811127058652
0.1	0.124	0.8971	0.3433	0.9756	0.2083	0.9442	0.8949	0.9992	0.2471811127058652
0.1	0.126	0.8971	0.3433	0.9756	0.2083	0.9442	0.8949	0.9992	0.2471811127058652
0.1	0.128	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.1	0.13	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.1	0.132	0.8958	0.32899999999999996	0.9744	0.1979	0.9435	0.8936	0.9992	0.23542151141496762
0.1	0.134	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.1	0.136	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.1	0.138	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.1	0.14	0.8951	0.3217	0.9737	0.1927	0.9431	0.893	0.9992	0.22951925382262997
0.1	0.142	0.8944	0.3144	0.973	0.1875	0.9428	0.8924	0.9992	0.2236027699472975
0.1	0.14400000000000002	0.8944	0.3144	0.973	0.1875	0.9428	0.8924	0.9992	0.2236027699472975
0.1	0.146	0.8944	0.3144	0.973	0.1875	0.9428	0.8924	0.9992	0.2236027699472975
0.1	0.14800000000000002	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.15	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.152	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.154	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.156	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.158	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.16	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.162	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.16399999999999998	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.166	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.168	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.17	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.172	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.174	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.17600000000000002	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.17800000000000002	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.18	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.182	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.184	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.18600000000000003	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.188	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.19	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.192	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.19399999999999998	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.196	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.198	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.1	0.2	0.8931	0.2996	0.9714	0.1771	0.9421	0.8912	0.9992	0.21172488739015924
0.102	0.02	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	0.429143682689782
0.102	0.022000000000000002	0.1446	0.2319	0.1311	1.0	0.0349	1.0	0.0178	0.430005247966413
0.102	0.024	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.102	0.026000000000000002	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.102	0.027999999999999997	0.1466	0.2323	0.1314	1.0	0.0394	1.0	0.0201	0.43065023597273205
0.102	0.03	0.15	0.233	0.1319	1.0	0.0468	1.0	0.0239	0.4317229641267347
0.102	0.032	0.1527	0.2336	0.1322	1.0	0.0526	1.0	0.027000000000000003	0.4323652537938253
0.102	0.034	0.1527	0.2336	0.1322	1.0	0.0526	1.0	0.027000000000000003	0.4323652537938253
0.102	0.036000000000000004	0.1547	0.23399999999999999	0.1325	1.0	0.057	1.0	0.0293	0.4330065359477125
0.102	0.038	0.1553	0.2341	0.1326	1.0	0.0585	1.0	0.0301	0.4332200731834815
0.102	0.04	0.1587	0.2349	0.1331	1.0	0.0657	1.0	0.034	0.434286087183503
0.102	0.042	0.1587	0.2349	0.1331	1.0	0.0657	1.0	0.034	0.434286087183503
0.102	0.044000000000000004	0.1621	0.2356	0.1335	1.0	0.0729	1.0	0.0378	0.43513689700130376
0.102	0.046	0.1661	0.2365	0.1341	1.0	0.0815	1.0	0.0425	0.43640978911741735
0.102	0.048	0.2354	0.2495	0.1429	0.9844	0.2207	0.9817	0.1243	0.4520268637532134
0.102	0.05	0.3786	0.2859	0.1679	0.9635	0.45	0.9818	0.2919	0.4946842700752247
0.102	0.052000000000000005	0.5379999999999999	0.3388	0.2078	0.9167	0.645	0.975	0.4819	0.5449117798501059
0.102	0.054000000000000006	0.6738	0.4034	0.2641	0.8542	0.7756	0.9677	0.6471	0.5903753271223698
0.102	0.055999999999999994	0.7525	0.4556	0.3182	0.8021	0.8399	0.9621	0.7452	0.6150373993927418
0.102	0.057999999999999996	0.8299	0.5408	0.415	0.7759999999999999	0.8956	0.9619	0.8378	0.6610016420361247
0.102	0.06	0.8695	0.5819	0.4963	0.7031	0.9227	0.9531	0.8942	0.6490133727634564
0.102	0.062	0.8951	0.6214	0.5818	0.6667	0.9391	0.9495	0.929	0.6477939476936436
0.102	0.064	0.9092	0.6419	0.6541	0.6302	0.948	0.9455	0.9506	0.6348392472124684
0.102	0.066	0.924	0.6647	0.7724	0.5833	0.9571	0.9404	0.9745	0.6133313185766017
0.102	0.068	0.924	0.6367	0.8319	0.5156	0.9576	0.932	0.9846	0.5580345024979183
0.102	0.07	0.9186	0.5926	0.8381	0.4583	0.9548	0.9247	0.9869	0.5039772613955442
0.102	0.07200000000000001	0.9159	0.5583	0.8681	0.4115	0.9535	0.9191	0.9907	0.4598768634619841
0.102	0.07400000000000001	0.9132	0.5275	0.8889	0.375	0.9522	0.9147	0.9931	0.4240287742329415
0.102	0.076	0.9126	0.5076	0.9306	0.349	0.9520000000000001	0.9117	0.9961	0.3988546937171488
0.102	0.078	0.9106	0.4904	0.9275	0.3333	0.951	0.9097	0.9961	0.38228149036677955
0.102	0.08	0.9072	0.4609	0.9219	0.3073	0.9492	0.9065	0.9961	0.3545769230769231
0.102	0.08199999999999999	0.9065	0.4462	0.9492	0.2917	0.9490000000000001	0.9048	0.9977	0.3386102971750031
0.102	0.084	0.9052	0.4337	0.9474	0.2812	0.9483	0.9035	0.9977	0.3272193180701582
0.102	0.086	0.9052	0.4291	0.9636	0.276	0.9483	0.9029	0.9985	0.3219465427077281
0.102	0.08800000000000001	0.9045	0.4228	0.963	0.2708	0.9479	0.9023	0.9985	0.31626612981468905
0.102	0.09	0.9032	0.4098	0.9615	0.2604	0.9473	0.9009999999999999	0.9985	0.3048590005844536
0.102	0.092	0.9025	0.4033	0.9608	0.2552	0.9469	0.9004	0.9985	0.2991364434901425
0.102	0.094	0.9018	0.3967	0.96	0.25	0.9466	0.8998	0.9985	0.293398533007335
0.102	0.096	0.9011	0.39	0.9592	0.2448	0.9462	0.8992	0.9985	0.2876471971775775
0.102	0.098	0.9005	0.3833	0.9583	0.2396	0.9459	0.8985	0.9985	0.2818806226674524
0.102	0.1	0.8985	0.3629	0.9556	0.22399999999999998	0.9448	0.8967	0.9985	0.26449980229339654
0.102	0.102	0.8971	0.3489	0.9535	0.2135	0.9441	0.8954	0.9985	0.252727808814401
0.102	0.10400000000000001	0.8958	0.3348	0.9512	0.2031	0.9435	0.8942	0.9985	0.24100990543676237
